MatchNo,PlayerA,PlayerB,Result,MMR_A,MMR_B
28036,Player63,Player171,TEAM_A_WIN,1595,1705
28037,Player101,Player23,TEAM_B_WIN,1555,1740
28038,Player23,Player171,TEAM_B_WIN,1725,1725
28039,Player164,Player23,TEAM_A_WIN,1605,1710
28040,Player68,Player30,TEAM_A_WIN,1705,1615
28041,Player23,Player30,TEAM_B_WIN,1695,1635
28042,Player101,Player30,TEAM_B_WIN,1540,1655
28043,Player68,Player86,TEAM_A_WIN,1725,1680
28044,Player86,Player68,TEAM_A_WIN,1700,1710
28045,Player30,Player110,TEAM_A_WIN,1675,1630
28046,Player171,Player63,TEAM_A_WIN,1745,1580
28047,Player164,Player86,TEAM_A_WIN,1625,1685
28048,Player86,Player188,TEAM_A_WIN,1705,1400
28049,Player101,Player188,TEAM_B_WIN,1525,1420
28050,Player164,Player63,TEAM_B_WIN,1610,1600
28051,Player129,Player63,TEAM_A_WIN,1625,1585
28052,Player129,Player171,TEAM_A_WIN,1645,1730
28053,Player129,Player164,TEAM_A_WIN,1665,1595
28054,Player101,Player68,TEAM_B_WIN,1510,1730
28055,Player110,Player185,TEAM_A_WIN,1650,1735
28056,Player110,Player185,TEAM_A_WIN,1670,1720
28057,Player185,Player110,TEAM_A_WIN,1740,1655
28058,Player177,Player160,TEAM_B_WIN,1710,1780
28059,Player10,Player194,TEAM_A_WIN,1745,1740
28060,Player88,Player167,TEAM_B_WIN,1600,1770
28061,Player45,Player182,TEAM_A_WIN,1815,1715
28062,Player56,Player194,TEAM_B_WIN,1675,1760
28063,Player160,Player158,TEAM_B_WIN,1765,1740
28064,Player56,Player158,TEAM_B_WIN,1660,1760
28065,Player10,Player194,TEAM_B_WIN,1730,1780
28066,Player194,Player182,TEAM_B_WIN,1765,1735
28067,Player56,Player167,TEAM_B_WIN,1645,1790
28068,Player141,Player182,TEAM_A_WIN,1730,1720
28069,Player158,Player10,TEAM_A_WIN,1780,1715
28070,Player160,Player56,TEAM_B_WIN,1750,1665
28071,Player182,Player88,TEAM_A_WIN,1740,1585
28072,Player167,Player141,TEAM_B_WIN,1775,1750
28073,Player88,Player10,TEAM_B_WIN,1570,1735
28074,Player158,Player45,TEAM_A_WIN,1800,1800
28075,Player88,Player167,TEAM_A_WIN,1590,1760
28076,Player141,Player177,TEAM_B_WIN,1735,1730
28077,Player160,Player177,TEAM_B_WIN,1735,1750
28078,Player141,Player177,TEAM_B_WIN,1720,1770
28079,Player82,Player3,TEAM_B_WIN,1720,1595
28080,Player11,Player41,TEAM_B_WIN,1825,1765
28081,Player3,Player41,TEAM_A_WIN,1615,1750
28082,Player41,Player11,TEAM_B_WIN,1735,1845
28083,Player3,Player41,TEAM_B_WIN,1600,1755
28084,Player18,Player3,TEAM_A_WIN,1700,1585
28085,Player11,Player18,TEAM_A_WIN,1865,1685
28086,Player18,Player82,TEAM_A_WIN,1705,1705
28087,Player18,Player82,TEAM_A_WIN,1725,1690
28088,Player11,Player82,TEAM_A_WIN,1885,1675
28089,Player117,Player130,TEAM_A_WIN,1775,1735
28090,Player117,Player156,TEAM_B_WIN,1760,1715
28091,Player128,Player89,TEAM_A_WIN,1740,1810
28092,Player128,Player117,TEAM_A_WIN,1760,1745
28093,Player130,Player89,TEAM_A_WIN,1755,1795
28094,Player147,Player156,TEAM_B_WIN,1715,1735
28095,Player128,Player117,TEAM_A_WIN,1780,1730
28096,Player147,Player156,TEAM_B_WIN,1700,1755
28097,Player128,Player156,TEAM_B_WIN,1765,1775
28098,Player130,Player89,TEAM_B_WIN,1740,1815
28099,Player147,Player89,TEAM_A_WIN,1720,1800
28100,Player147,Player130,TEAM_A_WIN,1740,1725
28101,Player81,Player135,TEAM_A_WIN,1820,1745
28102,Player81,Player59,TEAM_B_WIN,1805,1920
28103,Player59,Player81,TEAM_A_WIN,1940,1790
28104,Player59,Player81,TEAM_A_WIN,1960,1775
28105,Player27,Player135,TEAM_A_WIN,1920,1730
28106,Player27,Player59,TEAM_A_WIN,1940,1945
28107,Player135,Player27,TEAM_B_WIN,1715,1960
28108,Player27,Player135,TEAM_A_WIN,1980,1700
28109,Player124,Player106,TEAM_B_WIN,1890,1870
28110,Player124,Player35,TEAM_A_WIN,1910,1785
28111,Player20,Player99,TEAM_B_WIN,1555,1970
28112,Player20,Player99,TEAM_B_WIN,1540,1990
28113,Player106,Player173,TEAM_B_WIN,1855,1845
28114,Player20,Player99,TEAM_B_WIN,1525,2010
28115,Player124,Player20,TEAM_A_WIN,1930,1510
28116,Player99,Player124,TEAM_B_WIN,1995,1950
28117,Player35,Player106,TEAM_A_WIN,1805,1840
28118,Player173,Player35,TEAM_B_WIN,1830,1825
28119,Player106,Player173,TEAM_B_WIN,1825,1850
28120,Player173,Player35,TEAM_B_WIN,1835,1845
28121,Player172,Player159,TEAM_B_WIN,1715,1975
28122,Player149,Player176,TEAM_B_WIN,1955,1870
28123,Player183,Player159,TEAM_B_WIN,1920,1995
28124,Player183,Player34,TEAM_A_WIN,1940,1695
28125,Player32,Player176,TEAM_A_WIN,1810,1855
28126,Player149,Player183,TEAM_A_WIN,1975,1925
28127,Player176,Player159,TEAM_A_WIN,1875,1980
28128,Player183,Player159,TEAM_B_WIN,1910,2000
28129,Player34,Player149,TEAM_A_WIN,1715,1960
28130,Player149,Player34,TEAM_A_WIN,1980,1700
28131,Player34,Player123,TEAM_A_WIN,1720,1790
28132,Player176,Player172,TEAM_A_WIN,1895,1700
28133,Player123,Player172,TEAM_A_WIN,1810,1685
28134,Player172,Player32,TEAM_A_WIN,1705,1795
28135,Player32,Player123,TEAM_B_WIN,1780,1830
28136,Player123,Player32,TEAM_A_WIN,1850,1765
28137,Player195,Player146,TEAM_B_WIN,1885,1950
28138,Player83,Player142,TEAM_B_WIN,1925,1890
28139,Player83,Player76,TEAM_A_WIN,1945,1890
28140,Player152,Player40,TEAM_B_WIN,1845,1825
28141,Player46,Player146,TEAM_A_WIN,1850,1935
28142,Player142,Player190,TEAM_A_WIN,1910,1950
28143,Player70,Player95,TEAM_B_WIN,1895,1870
28144,Player46,Player142,TEAM_B_WIN,1835,1930
28145,Player40,Player146,TEAM_A_WIN,1845,1920
28146,Player40,Player95,TEAM_A_WIN,1865,1855
28147,Player46,Player146,TEAM_A_WIN,1855,1905
28148,Player70,Player46,TEAM_B_WIN,1880,1875
28149,Player190,Player83,TEAM_A_WIN,1970,1930
28150,Player70,Player83,TEAM_B_WIN,1865,1950
28151,Player142,Player40,TEAM_B_WIN,1915,1885
28152,Player95,Player195,TEAM_B_WIN,1840,1905
28153,Player70,Player195,TEAM_B_WIN,1850,1925
28154,Player195,Player95,TEAM_A_WIN,1945,1825
28155,Player76,Player152,TEAM_A_WIN,1910,1830
28156,Player152,Player76,TEAM_B_WIN,1815,1930
28157,Player76,Player152,TEAM_A_WIN,1950,1800
28158,Player29,Player107,TEAM_B_WIN,2025,1955
28159,Player2,Player102,TEAM_B_WIN,1905,2060
28160,Player47,Player8,TEAM_A_WIN,2055,1960
28161,Player29,Player143,TEAM_A_WIN,2045,2025
28162,Player153,Player2,TEAM_A_WIN,2280,1890
28163,Player137,Player107,TEAM_B_WIN,2095,1975
28164,Player2,Player58,TEAM_A_WIN,1910,1990
28165,Player153,Player8,TEAM_A_WIN,2300,1945
28166,Player47,Player143,TEAM_A_WIN,2075,2010
28167,Player47,Player102,TEAM_A_WIN,2095,2045
28168,Player58,Player47,TEAM_B_WIN,1975,2115
28169,Player58,Player107,TEAM_A_WIN,1995,1960
28170,Player29,Player58,TEAM_B_WIN,2030,2015
28171,Player102,Player2,TEAM_B_WIN,2030,1930
28172,Player8,Player153,TEAM_B_WIN,1930,2320
28173,Player102,Player143,TEAM_A_WIN,2050,1995
28174,Player29,Player107,TEAM_A_WIN,2050,1945
28175,Player143,Player153,TEAM_B_WIN,1980,2340
28176,Player8,Player137,TEAM_A_WIN,1950,2080
28177,Player137,Player75,TEAM_A_WIN,2100,1910
28178,Player137,Player75,TEAM_A_WIN,2120,1895
28179,Player189,Player93,TEAM_A_WIN,1990,2060
28180,Player155,Player98,TEAM_A_WIN,2135,1930
28181,Player26,Player98,TEAM_B_WIN,2035,1950
28182,Player189,Player134,TEAM_B_WIN,1975,2080
28183,Player22,Player26,TEAM_B_WIN,2225,2055
28184,Player104,Player93,TEAM_A_WIN,2105,2045
28185,Player165,Player104,TEAM_B_WIN,2095,2125
28186,Player125,Player93,TEAM_A_WIN,2055,2030
28187,Player100,Player93,TEAM_B_WIN,2115,2050
28188,Player155,Player134,TEAM_B_WIN,2120,2100
28189,Player122,Player98,TEAM_B_WIN,2065,1970
28190,Player134,Player125,TEAM_A_WIN,2120,2040
28191,Player26,Player165,TEAM_B_WIN,2040,2115
28192,Player165,Player155,TEAM_A_WIN,2135,2105
28193,Player98,Player100,TEAM_A_WIN,1990,2100
28194,Player122,Player155,TEAM_B_WIN,2050,2125
28195,Player189,Player165,TEAM_B_WIN,1960,2155
28196,Player122,Player125,TEAM_A_WIN,2070,2025
28197,Player26,Player189,TEAM_B_WIN,2025,1980
28198,Player100,Player122,TEAM_B_WIN,2085,2090
28199,Player134,Player104,TEAM_B_WIN,2105,2145
28200,Player22,Player125,TEAM_B_WIN,2210,2045
28201,Player22,Player104,TEAM_A_WIN,2230,2130
28202,Player100,Player22,TEAM_B_WIN,2070,2250
28203,Player33,Player116,TEAM_A_WIN,2520,2250
28204,Player28,Player69,TEAM_A_WIN,2270,2545
28205,Player33,Player197,TEAM_B_WIN,2505,2305
28206,Player5,Player184,TEAM_B_WIN,2275,2190
28207,Player116,Player5,TEAM_B_WIN,2235,2295
28208,Player196,Player116,TEAM_B_WIN,2120,2255
28209,Player184,Player69,TEAM_B_WIN,2175,2565
28210,Player5,Player196,TEAM_A_WIN,2315,2105
28211,Player197,Player116,TEAM_B_WIN,2290,2275
28212,Player196,Player69,TEAM_B_WIN,2090,2585
28213,Player33,Player197,TEAM_A_WIN,2525,2275
28214,Player5,Player33,TEAM_A_WIN,2335,2510
28215,Player197,Player184,TEAM_A_WIN,2295,2160
28216,Player28,Player69,TEAM_A_WIN,2290,2570
28217,Player196,Player28,TEAM_A_WIN,2110,2275
28218,Player28,Player184,TEAM_A_WIN,2295,2145
28219,Player54,Player192,TEAM_A_WIN,710,1060
28220,Player54,Player48,TEAM_A_WIN,730,1180
28221,Player192,Player114,TEAM_A_WIN,1080,0
28222,Player132,Player174,TEAM_B_WIN,1240,1095
28223,Player48,Player84,TEAM_B_WIN,1165,1235
28224,Player180,Player54,TEAM_B_WIN,1290,750
28225,Player180,Player114,TEAM_A_WIN,1310,0
28226,Player174,Player48,TEAM_A_WIN,1115,1150
28227,Player36,Player192,TEAM_B_WIN,1275,1100
28228,Player60,Player54,TEAM_A_WIN,1110,735
28229,Player132,Player36,TEAM_A_WIN,1260,1260
28230,Player174,Player180,TEAM_A_WIN,1135,1295
28231,Player132,Player60,TEAM_A_WIN,1280,1095
28232,Player36,Player180,TEAM_B_WIN,1245,1315
28233,Player174,Player192,TEAM_A_WIN,1155,1085
28234,Player48,Player60,TEAM_B_WIN,1135,1115
28235,Player84,Player114,TEAM_A_WIN,1255,0
28236,Player168,Player78,TEAM_B_WIN,845,1030
28237,Player114,Player36,TEAM_B_WIN,0,1265
28238,Player168,Player60,TEAM_B_WIN,830,1135
28239,Player78,Player168,TEAM_A_WIN,1050,815
28240,Player78,Player168,TEAM_B_WIN,1035,835
28241,Player132,Player78,TEAM_A_WIN,1300,1020
28242,Player12,Player162,TEAM_B_WIN,1040,1295
28243,Player191,Player178,TEAM_B_WIN,1285,1190
28244,Player105,Player162,TEAM_B_WIN,1290,1315
28245,Player16,Player12,TEAM_B_WIN,1265,1060
28246,Player16,Player113,TEAM_B_WIN,1250,1295
28247,Player16,Player162,TEAM_A_WIN,1270,1300
28248,Player191,Player150,TEAM_B_WIN,1270,1405
28249,Player113,Player162,TEAM_B_WIN,1280,1320
28250,Player178,Player120,TEAM_B_WIN,1175,1205
28251,Player120,Player178,TEAM_B_WIN,1190,1195
28252,Player12,Player138,TEAM_A_WIN,1080,1015
28253,Player191,Player0,TEAM_A_WIN,1290,1310
28254,Player150,Player12,TEAM_A_WIN,1425,1065
28255,Player120,Player16,TEAM_B_WIN,1175,1290
28256,Player105,Player150,TEAM_A_WIN,1310,1410
28257,Player120,Player138,TEAM_B_WIN,1160,1035
28258,Player150,Player0,TEAM_A_WIN,1430,1295
28259,Player178,Player105,TEAM_B_WIN,1180,1330
28260,Player113,Player0,TEAM_A_WIN,1300,1280
28261,Player113,Player138,TEAM_B_WIN,1285,1055
28262,Player138,Player170,TEAM_A_WIN,1075,1275
28263,Player105,Player170,TEAM_B_WIN,1315,1295
28264,Player170,Player0,TEAM_B_WIN,1280,1300
28265,Player191,Player170,TEAM_B_WIN,1275,1300
28266,Player39,Player24,TEAM_A_WIN,1405,1305
28267,Player65,Player186,TEAM_B_WIN,1410,1475
28268,Player64,Player65,TEAM_B_WIN,1435,1430
28269,Player90,Player126,TEAM_A_WIN,1520,1550
28270,Player64,Player186,TEAM_A_WIN,1455,1460
28271,Player6,Player39,TEAM_B_WIN,1430,1425
28272,Player166,Player51,TEAM_B_WIN,1405,1295
28273,Player65,Player136,TEAM_B_WIN,1415,1405
28274,Player126,Player51,TEAM_A_WIN,1570,1280
28275,Player65,Player64,TEAM_A_WIN,1435,1440
28276,Player39,Player51,TEAM_A_WIN,1445,1265
28277,Player186,Player6,TEAM_B_WIN,1445,1450
28278,Player166,Player126,TEAM_B_WIN,1390,1590
28279,Player186,Player39,TEAM_A_WIN,1465,1430
28280,Player136,Player44,TEAM_A_WIN,1425,1410
28281,Player90,Player64,TEAM_B_WIN,1505,1460
28282,Player136,Player90,TEAM_A_WIN,1445,1490
28283,Player166,Player136,TEAM_A_WIN,1410,1430
28284,Player166,Player126,TEAM_A_WIN,1430,1575
28285,Player90,Player6,TEAM_B_WIN,1475,1470
28286,Player6,Player44,TEAM_B_WIN,1455,1430
28287,Player24,Player44,TEAM_B_WIN,1290,1450
28288,Player24,Player44,TEAM_A_WIN,1310,1435
28289,Player51,Player24,TEAM_A_WIN,1285,1295
28290,Player4,Player96,TEAM_A_WIN,1465,1435
28291,Player92,Player140,TEAM_B_WIN,1375,1430
28292,Player118,Player9,TEAM_B_WIN,1465,1490
28293,Player119,Player17,TEAM_A_WIN,1520,1290
28294,Player118,Player119,TEAM_A_WIN,1485,1505
28295,Player80,Player96,TEAM_A_WIN,1460,1420
28296,Player118,Player80,TEAM_A_WIN,1505,1445
28297,Player92,Player9,TEAM_B_WIN,1360,1510
28298,Player17,Player66,TEAM_A_WIN,1310,1450
28299,Player118,Player96,TEAM_A_WIN,1525,1405
28300,Player140,Player96,TEAM_B_WIN,1415,1425
28301,Player57,Player140,TEAM_A_WIN,1525,1400
28302,Player9,Player66,TEAM_A_WIN,1530,1435
28303,Player9,Player66,TEAM_B_WIN,1515,1455
28304,Player92,Player140,TEAM_A_WIN,1380,1385
28305,Player66,Player4,TEAM_B_WIN,1440,1485
28306,Player57,Player92,TEAM_B_WIN,1510,1400
28307,Player77,Player4,TEAM_A_WIN,1545,1470
28308,Player119,Player80,TEAM_B_WIN,1490,1465
28309,Player77,Player119,TEAM_A_WIN,1565,1475
28310,Player80,Player17,TEAM_A_WIN,1485,1295
28311,Player4,Player17,TEAM_A_WIN,1490,1280
28312,Player57,Player77,TEAM_B_WIN,1495,1585
28313,Player57,Player77,TEAM_A_WIN,1515,1570
28314,Player87,Player42,TEAM_B_WIN,1450,1625
28315,Player87,Player15,TEAM_B_WIN,1435,1535
28316,Player108,Player15,TEAM_B_WIN,1445,1555
28317,Player87,Player14,TEAM_B_WIN,1420,1590
28318,Player87,Player42,TEAM_B_WIN,1405,1645
28319,Player21,Player72,TEAM_A_WIN,1550,1550
28320,Player15,Player14,TEAM_A_WIN,1575,1575
28321,Player154,Player15,TEAM_B_WIN,1380,1595
28322,Player94,Player21,TEAM_B_WIN,1540,1570
28323,Player144,Player94,TEAM_B_WIN,1485,1560
28324,Player144,Player94,TEAM_A_WIN,1505,1545
28325,Player144,Player21,TEAM_A_WIN,1525,1555
28326,Player144,Player154,TEAM_A_WIN,1545,1365
28327,Player94,Player42,TEAM_A_WIN,1565,1630
28328,Player108,Player42,TEAM_A_WIN,1465,1615
28329,Player72,Player14,TEAM_B_WIN,1535,1595
28330,Player21,Player108,TEAM_B_WIN,1540,1485
28331,Player154,Player14,TEAM_B_WIN,1350,1615
28332,Player72,Player50,TEAM_A_WIN,1555,1510
28333,Player108,Player154,TEAM_B_WIN,1470,1370
28334,Player50,Player101,TEAM_B_WIN,1495,1530
28335,Player72,Player101,TEAM_B_WIN,1540,1550
28336,Player101,Player50,TEAM_B_WIN,1535,1515
28337,Player101,Player50,TEAM_A_WIN,1555,1500
28338,Player198,Player148,TEAM_A_WIN,1525,1465
28339,Player53,Player71,TEAM_A_WIN,1575,1615
28340,Player148,Player111,TEAM_A_WIN,1485,1610
28341,Player38,Player74,TEAM_A_WIN,1610,1535
28342,Player23,Player148,TEAM_A_WIN,1715,1470
28343,Player161,Player53,TEAM_B_WIN,1605,1595
28344,Player52,Player74,TEAM_A_WIN,1665,1520
28345,Player53,Player148,TEAM_B_WIN,1580,1490
28346,Player71,Player198,TEAM_B_WIN,1600,1545
28347,Player161,Player111,TEAM_A_WIN,1625,1595
28348,Player71,Player23,TEAM_B_WIN,1585,1735
28349,Player198,Player74,TEAM_A_WIN,1565,1505
28350,Player53,Player71,TEAM_A_WIN,1600,1570
28351,Player38,Player23,TEAM_A_WIN,1630,1720
28352,Player188,Player23,TEAM_B_WIN,1405,1740
28353,Player111,Player188,TEAM_B_WIN,1580,1425
28354,Player38,Player112,TEAM_A_WIN,1650,1485
28355,Player111,Player52,TEAM_A_WIN,1600,1650
28356,Player161,Player74,TEAM_B_WIN,1610,1525
28357,Player188,Player52,TEAM_B_WIN,1410,1670
28358,Player112,Player52,TEAM_B_WIN,1470,1690
28359,Player188,Player161,TEAM_A_WIN,1430,1595
28360,Player38,Player198,TEAM_A_WIN,1670,1550
28361,Player179,Player62,TEAM_B_WIN,1655,1745
28362,Player179,Player171,TEAM_A_WIN,1675,1715
28363,Player62,Player131,TEAM_A_WIN,1765,1650
28364,Player86,Player62,TEAM_B_WIN,1690,1785
28365,Player82,Player185,TEAM_A_WIN,1695,1725
28366,Player171,Player62,TEAM_B_WIN,1700,1805
28367,Player86,Player82,TEAM_B_WIN,1675,1715
28368,Player110,Player63,TEAM_A_WIN,1675,1570
28369,Player185,Player160,TEAM_B_WIN,1710,1755
28370,Player63,Player110,TEAM_A_WIN,1590,1660
28371,Player179,Player86,TEAM_A_WIN,1695,1660
28372,Player185,Player171,TEAM_B_WIN,1695,1720
28373,Player110,Player160,TEAM_B_WIN,1645,1775
28374,Player110,Player63,TEAM_B_WIN,1630,1610
28375,Player86,Player164,TEAM_B_WIN,1645,1615
28376,Player82,Player185,TEAM_B_WIN,1700,1715
28377,Player171,Player63,TEAM_A_WIN,1740,1595
28378,Player160,Player82,TEAM_B_WIN,1760,1720
28379,Player164,Player131,TEAM_B_WIN,1600,1670
28380,Player160,Player131,TEAM_A_WIN,1780,1655
28381,Player131,Player179,TEAM_B_WIN,1640,1715
28382,Player30,Player182,TEAM_B_WIN,1660,1760
28383,Player130,Player30,TEAM_A_WIN,1745,1645
28384,Player130,Player141,TEAM_A_WIN,1765,1705
28385,Player194,Player130,TEAM_A_WIN,1785,1750
28386,Player167,Player141,TEAM_B_WIN,1745,1725
28387,Player141,Player68,TEAM_B_WIN,1710,1750
28388,Player68,Player88,TEAM_B_WIN,1735,1610
28389,Player167,Player129,TEAM_A_WIN,1765,1650
28390,Player167,Player129,TEAM_B_WIN,1750,1670
28391,Player56,Player10,TEAM_B_WIN,1650,1755
28392,Player30,Player10,TEAM_B_WIN,1630,1775
28393,Player68,Player141,TEAM_B_WIN,1720,1730
28394,Player88,Player10,TEAM_B_WIN,1595,1795
28395,Player10,Player45,TEAM_A_WIN,1815,1785
28396,Player182,Player45,TEAM_B_WIN,1745,1805
28397,Player68,Player30,TEAM_A_WIN,1740,1615
28398,Player88,Player182,TEAM_A_WIN,1615,1730
28399,Player182,Player130,TEAM_B_WIN,1715,1770
28400,Player56,Player129,TEAM_A_WIN,1670,1655
28401,Player88,Player129,TEAM_A_WIN,1635,1640
28402,Player167,Player194,TEAM_B_WIN,1735,1805
28403,Player194,Player45,TEAM_A_WIN,1825,1790
28404,Player45,Player194,TEAM_B_WIN,1775,1845
28405,Player177,Player117,TEAM_A_WIN,1790,1715
28406,Player89,Player41,TEAM_A_WIN,1820,1740
28407,Player3,Player41,TEAM_B_WIN,1570,1760
28408,Player177,Player3,TEAM_A_WIN,1810,1555
28409,Player135,Player81,TEAM_A_WIN,1720,1760
28410,Player135,Player117,TEAM_A_WIN,1740,1700
28411,Player177,Player89,TEAM_B_WIN,1795,1840
28412,Player177,Player41,TEAM_B_WIN,1780,1780
28413,Player135,Player81,TEAM_A_WIN,1760,1745
28414,Player89,Player81,TEAM_B_WIN,1825,1765
28415,Player89,Player117,TEAM_B_WIN,1810,1720
28416,Player81,Player117,TEAM_A_WIN,1785,1705
28417,Player41,Player135,TEAM_A_WIN,1800,1745
28418,Player18,Player11,TEAM_B_WIN,1710,1905
28419,Player147,Player18,TEAM_B_WIN,1725,1730
28420,Player147,Player11,TEAM_A_WIN,1745,1890
28421,Player11,Player147,TEAM_B_WIN,1875,1765
28422,Player20,Player18,TEAM_B_WIN,1495,1750
28423,Player18,Player11,TEAM_A_WIN,1770,1860
28424,Player20,Player147,TEAM_A_WIN,1515,1750
28425,Player106,Player32,TEAM_B_WIN,1810,1785
28426,Player158,Player128,TEAM_A_WIN,1820,1750
28427,Player158,Player106,TEAM_B_WIN,1805,1830
28428,Player106,Player158,TEAM_B_WIN,1815,1825
28429,Player106,Player128,TEAM_B_WIN,1800,1770
28430,Player158,Player32,TEAM_B_WIN,1810,1805
28431,Player128,Player32,TEAM_B_WIN,1755,1825
28432,Player32,Player128,TEAM_B_WIN,1810,1775
28433,Player173,Player156,TEAM_B_WIN,1820,1795
28434,Player172,Player173,TEAM_B_WIN,1690,1840
28435,Player172,Player173,TEAM_A_WIN,1710,1825
28436,Player172,Player59,TEAM_A_WIN,1730,1930
28437,Player156,Player172,TEAM_B_WIN,1780,1750
28438,Player183,Player173,TEAM_A_WIN,1930,1810
28439,Player183,Player156,TEAM_A_WIN,1950,1765
28440,Player156,Player183,TEAM_B_WIN,1750,1970
28441,Player183,Player59,TEAM_B_WIN,1955,1950
28442,Player70,Player35,TEAM_B_WIN,1835,1865
28443,Player149,Player70,TEAM_B_WIN,1965,1855
28444,Player152,Player70,TEAM_B_WIN,1785,1875
28445,Player152,Player35,TEAM_B_WIN,1770,1885
28446,Player176,Player70,TEAM_A_WIN,1915,1860
28447,Player99,Player34,TEAM_A_WIN,2015,1705
28448,Player124,Player35,TEAM_A_WIN,1970,1870
28449,Player123,Player27,TEAM_A_WIN,1870,1965
28450,Player99,Player27,TEAM_B_WIN,2000,1985
28451,Player124,Player152,TEAM_A_WIN,1990,1755
28452,Player124,Player123,TEAM_A_WIN,2010,1855
28453,Player149,Player176,TEAM_B_WIN,1950,1935
28454,Player149,Player176,TEAM_B_WIN,1935,1955
28455,Player152,Player34,TEAM_B_WIN,1740,1725
28456,Player176,Player35,TEAM_B_WIN,1940,1890
28457,Player99,Player124,TEAM_A_WIN,2020,1995
28458,Player149,Player27,TEAM_B_WIN,1920,2005
28459,Player99,Player34,TEAM_A_WIN,2040,1710
28460,Player27,Player123,TEAM_B_WIN,1990,1875
28461,Player123,Player34,TEAM_A_WIN,1895,1695
28462,Player83,Player195,TEAM_B_WIN,1935,1965
28463,Player146,Player143,TEAM_A_WIN,1925,1965
28464,Player195,Player146,TEAM_B_WIN,1950,1945
28465,Player76,Player75,TEAM_A_WIN,1970,1880
28466,Player190,Player142,TEAM_B_WIN,1955,1935
28467,Player195,Player146,TEAM_B_WIN,1935,1965
28468,Player76,Player75,TEAM_A_WIN,1990,1865
28469,Player143,Player146,TEAM_B_WIN,1950,1985
28470,Player83,Player95,TEAM_A_WIN,1955,1810
28471,Player195,Player159,TEAM_B_WIN,1920,2020
28472,Player95,Player83,TEAM_B_WIN,1795,1975
28473,Player75,Player159,TEAM_B_WIN,1850,2040
28474,Player142,Player159,TEAM_A_WIN,1955,2025
28475,Player159,Player83,TEAM_A_WIN,2045,1960
28476,Player143,Player76,TEAM_A_WIN,1970,1975
28477,Player190,Player95,TEAM_B_WIN,1940,1815
28478,Player95,Player75,TEAM_A_WIN,1835,1835
28479,Player143,Player142,TEAM_A_WIN,1990,1940
28480,Player142,Player190,TEAM_A_WIN,1960,1925
28481,Player76,Player190,TEAM_B_WIN,1960,1945
28482,Player58,Player100,TEAM_A_WIN,2035,2055
28483,Player2,Player137,TEAM_A_WIN,1950,2105
28484,Player107,Player58,TEAM_B_WIN,1930,2055
28485,Player2,Player46,TEAM_B_WIN,1935,1895
28486,Player137,Player40,TEAM_A_WIN,2125,1870
28487,Player8,Player58,TEAM_B_WIN,1935,2075
28488,Player40,Player29,TEAM_B_WIN,1855,2070
28489,Player2,Player93,TEAM_B_WIN,1920,2070
28490,Player58,Player40,TEAM_A_WIN,2095,1840
28491,Player102,Player93,TEAM_B_WIN,2035,2090
28492,Player8,Player40,TEAM_B_WIN,1920,1860
28493,Player107,Player8,TEAM_B_WIN,1915,1940
28494,Player107,Player137,TEAM_B_WIN,1900,2145
28495,Player46,Player29,TEAM_A_WIN,1915,2055
28496,Player137,Player93,TEAM_B_WIN,2130,2110
28497,Player46,Player8,TEAM_A_WIN,1935,1925
28498,Player107,Player29,TEAM_B_WIN,1885,2075
28499,Player29,Player93,TEAM_B_WIN,2060,2130
28500,Player2,Player102,TEAM_B_WIN,1905,2055
28501,Player102,Player100,TEAM_A_WIN,2075,2040
28502,Player100,Player46,TEAM_A_WIN,2060,1920
28503,Player100,Player102,TEAM_B_WIN,2045,2095
28504,Player189,Player155,TEAM_B_WIN,1965,2145
28505,Player189,Player22,TEAM_B_WIN,1950,2270
28506,Player155,Player196,TEAM_A_WIN,2165,2095
28507,Player155,Player125,TEAM_A_WIN,2185,2030
28508,Player196,Player125,TEAM_B_WIN,2080,2050
28509,Player47,Player189,TEAM_B_WIN,2100,1970
28510,Player22,Player155,TEAM_A_WIN,2290,2170
28511,Player134,Player196,TEAM_B_WIN,2090,2100
28512,Player125,Player22,TEAM_B_WIN,2035,2310
28513,Player98,Player125,TEAM_A_WIN,2010,2020
28514,Player47,Player153,TEAM_A_WIN,2120,2325
28515,Player134,Player22,TEAM_A_WIN,2110,2295
28516,Player153,Player47,TEAM_B_WIN,2310,2140
28517,Player47,Player122,TEAM_B_WIN,2125,2110
28518,Player165,Player196,TEAM_B_WIN,2140,2120
